geoid,zero_vehicle_rate,renter_occupied_rate
48201450402,0.03924914675767918,0.6203071672354948
48201451006,0.07736625514403292,0.21316872427983538
48201451301,0.19169329073482427,0.4275825346112886
48201510701,0.0,0.8073115003808073
48201510702,0.023001095290251915,0.1248630887185104
48201511100,0.04689593568557392,0.4452880750334971
48201531000,0.0,0.2390057361376673
48201541701,0.0,0.18431831480397892
48201542305,0.0,0.14941740918437285
48201543201,0.04370564064251027,0.596563317146059
48201250902,0.0,0.008968609865470852
48201320902,0.04482758620689655,0.27413793103448275
48201410101,0.0,0.6482320942883046
48201410201,0.0715953307392996,0.9712062256809338
48201410602,0.010674157303370787,0.7730337078651686
48201412901,0.061105722599418044,1.0
48201412902,0.13866666666666666,0.5991111111111111
48201431001,0.01966041108132261,0.44414655942806075
48201431002,0.02218570254724733,0.20706655710764174
48201452103,0.046235138705416116,0.8982826948480845
48201510201,0.01620859760394644,0.9041578576462297
48201510202,0.04560943643512451,0.8028833551769332
48201980700,0.08979278587874137,0.782808902532617
